ID_Empleado,Cargo,Edad,Salario,Horas_trabajadas,Nivel_Educativo
E01673,Analista,24,4676476,198,Tecnólogo
E01674,Analista,37,4771332,225,Tecnólogo
E01675,Analista,37,3187259,227,Tecnólogo
E01676,Analista,38,3871390,206,Tecnólogo
E01677,Analista,31,4476143,226,Profesional
E01678,Analista,39,3631677,209,Tecnólogo
E01679,Analista,31,4677365,212,Tecnólogo
E01680,Analista,28,4182554,189,Tecnólogo
E01681,Analista,27,3783638,188,Tecnólogo
E01682,Analista,24,4646085,186,Profesional
E01683,Analista,32,3956329,191,Tecnólogo
E01684,Analista,37,4234760,226,Profesional
E01685,Analista,34,3917195,165,Tecnólogo
E01686,Analista,25,3832821,181,Tecnólogo
E01687,Analista,26,4965055,196,Profesional
E01688,Analista,37,4707411,229,Profesional
E01689,Analista,39,4540967,161,Tecnólogo
E01690,Analista,38,3909535,160,Tecnólogo
E01691,Analista,26,5043924,211,Profesional
E01692,Analista,38,4477364,186,Profesional
E01693,Analista,28,4244095,186,Profesional
E01694,Analista,30,3950929,210,Tecnólogo
E01695,Analista,37,4050342,179,Profesional
E01696,Analista,36,4186679,193,Tecnólogo
E01697,Analista,26,4047517,178,Tecnólogo
E01698,Analista,38,4443406,215,Tecnólogo
E01699,Analista,39,3859254,198,Tecnólogo
E01700,Analista,24,5919515,194,Profesional
E01701,Analista,29,4228353,198,Tecnólogo
E01702,Analista,32,4720151,179,Profesional
E01703,Analista,26,3867019,212,Tecnólogo
E01704,Analista,24,4748020,216,Profesional
E01705,Analista,28,4876416,226,Profesional
E01706,Analista,31,3750030,167,Tecnólogo
E01707,Analista,24,5453653,210,Profesional
E01708,Analista,36,3919466,166,Tecnólogo
E01709,Analista,33,4775475,203,Profesional
E01710,Analista,32,3652434,192,Tecnólogo
E01711,Analista,32,4861829,185,Tecnólogo
E01712,Analista,33,3925251,210,Tecnólogo
E01713,Analista,31,4287697,192,Tecnólogo
E01714,Analista,38,4580692,171,Tecnólogo
E01715,Analista,34,3655187,163,Tecnólogo
E01716,Analista,25,4418197,187,Profesional
E01717,Analista,33,4403945,192,Tecnólogo
E01718,Analista,34,4474631,226,Profesional
E01719,Analista,32,4630533,185,Profesional
E01720,Analista,32,4953057,160,Profesional
E01721,Analista,33,4100593,164,Tecnólogo
E01722,Analista,37,3898035,187,Tecnólogo
E01723,Analista,33,3905604,166,Profesional
E01724,Analista,30,4753965,210,Profesional
E01725,Analista,26,5095023,182,Profesional
E01726,Analista,31,3933946,163,Tecnólogo
E01727,Analista,27,3762204,177,Tecnólogo
E01728,Analista,27,3568804,182,Tecnólogo
E01729,Analista,23,3924151,228,Tecnólogo
E01730,Analista,28,3705984,213,Tecnólogo
E01731,Analista,28,4492793,201,Profesional
E01732,Analista,28,4157975,195,Tecnólogo
E01733,Analista,33,5142728,177,Profesional
E01734,Analista,36,3683392,200,Tecnólogo
E01735,Analista,25,3944187,215,Tecnólogo
E01736,Analista,37,3945620,214,Profesional
E01737,Analista,24,4491685,224,Profesional
E01738,Analista,35,4182730,214,Tecnólogo
E01739,Analista,28,4746620,202,Profesional
E01740,Analista,37,4914080,204,Profesional
E01741,Analista,30,4742427,229,Profesional
E01742,Analista,27,4364105,194,Tecnólogo
E01743,Analista,30,4759916,188,Profesional
E01744,Analista,25,4434067,198,Profesional
E01745,Analista,24,5206442,161,Profesional
E01746,Analista,36,5004947,202,Profesional
E01747,Analista,31,4517303,220,Profesional
E01748,Analista,31,3692352,216,Tecnólogo
E01749,Analista,34,4073613,197,Tecnólogo
E01750,Analista,36,4740305,207,Profesional
E01751,Analista,31,4613675,178,Profesional
E01752,Analista,26,3899004,208,Tecnólogo
E01753,Analista,36,4559148,182,Profesional
E01754,Analista,30,3866890,188,Tecnólogo
E01755,Analista,24,5117375,173,Profesional
E01756,Analista,35,4142048,185,Tecnólogo
E01757,Analista,36,3669048,211,Tecnólogo
E01758,Analista,33,4912753,228,Profesional
E01759,Analista,24,4919992,201,Profesional
E01760,Analista,34,3716878,187,Profesional
E01761,Analista,33,4413818,199,Tecnólogo
E01762,Analista,39,3062346,214,Tecnólogo
E01763,Analista,27,4179711,169,Profesional
E01764,Analista,26,4443118,174,Tecnólogo
E01765,Analista,37,3517452,164,Tecnólogo
E01766,Analista,35,4228987,163,Profesional
E01767,Analista,39,4468844,164,Profesional
E01768,Analista,36,4323375,228,Profesional
E01769,Analista,29,3867364,215,Tecnólogo
E01770,Analista,27,4529793,194,Profesional
E01771,Analista,31,4766329,169,Profesional
E01772,Analista,37,3566984,183,Profesional
E01773,Analista,30,4479977,206,Tecnólogo
E01774,Analista,36,4270135,172,Tecnólogo
E01775,Analista,28,4955475,212,Profesional
E01776,Analista,32,4156631,228,Tecnólogo
E01777,Analista,30,4221257,188,Tecnólogo
E01778,Analista,37,4259271,186,Tecnólogo
E01779,Analista,35,5321879,184,Profesional
E01780,Analista,37,4083670,214,Tecnólogo
E01781,Analista,25,5131424,196,Profesional
E01782,Analista,37,3050513,228,Tecnólogo
E01783,Analista,34,3505496,205,Tecnólogo
E01784,Analista,33,3652876,193,Tecnólogo
E01785,Analista,38,4014090,170,Tecnólogo
E01786,Analista,23,5287253,180,Profesional
E01787,Analista,25,4526624,180,Profesional
E01788,Analista,24,3964038,172,Tecnólogo
E01789,Analista,39,4071927,216,Tecnólogo
E01790,Analista,32,4194125,208,Tecnólogo
E01791,Analista,26,3949188,213,Tecnólogo
E01792,Analista,31,3579996,178,Tecnólogo
E01793,Analista,25,3733997,161,Profesional
E01794,Analista,31,3340457,228,Tecnólogo
E01795,Analista,36,4183088,185,Tecnólogo
E01796,Analista,33,3784254,181,Tecnólogo
E01797,Analista,33,4783149,188,Profesional
E01798,Analista,27,5136002,192,Profesional
E01799,Analista,28,4069017,160,Tecnólogo
E01800,Analista,27,5224786,185,Profesional
E01801,Analista,26,4444804,207,Tecnólogo
E01802,Analista,25,4234745,165,Profesional
E01803,Analista,31,4486805,201,Tecnólogo
E01804,Analista,25,3649688,221,Tecnólogo
E01805,Analista,28,4348805,205,Tecnólogo
E01806,Analista,33,4465344,193,Profesional
E01807,Analista,23,3650948,189,Tecnólogo
E01808,Analista,27,4772436,183,Profesional
E01809,Analista,30,4276659,172,Tecnólogo
E01810,Analista,37,4355026,229,Tecnólogo
E01811,Analista,27,4322478,223,Profesional
E01812,Analista,26,4476713,169,Profesional
E01813,Analista,36,3704865,219,Tecnólogo
E01814,Analista,25,3973431,197,Tecnólogo
E01815,Analista,25,4433668,213,Profesional
E01816,Analista,31,4737075,204,Profesional
E01817,Analista,38,5153723,209,Profesional
E01818,Analista,36,3724489,190,Tecnólogo
E01819,Analista,36,4193666,167,Tecnólogo
E01820,Analista,23,5045420,209,Profesional
E01821,Analista,39,3752506,193,Tecnólogo
E01822,Analista,29,3774294,212,Tecnólogo
E01823,Analista,35,3961614,227,Profesional
E01824,Analista,39,4547760,204,Profesional
E01825,Analista,31,4467906,228,Profesional
E01826,Analista,29,4183500,173,Tecnólogo
E01827,Analista,28,5425224,222,Profesional
E01828,Analista,24,5029194,163,Profesional
E01829,Analista,34,4514544,215,Tecnólogo
E01830,Analista,28,4219819,187,Tecnólogo
E01831,Analista,33,4601861,182,Profesional
E01832,Analista,30,3685718,183,Tecnólogo
E01833,Analista,34,5304491,170,Profesional
E01834,Analista,28,4604798,182,Profesional
E01835,Analista,30,4542525,229,Profesional
E01836,Analista,28,4835232,188,Profesional
E01837,Analista,35,3413751,176,Tecnólogo
E01838,Analista,27,4276529,210,Tecnólogo
E01839,Analista,39,4564541,184,Tecnólogo
E01840,Analista,29,4666590,209,Tecnólogo
E01841,Analista,39,4382948,219,Profesional
E01842,Analista,35,4272049,160,Tecnólogo
E01843,Analista,33,4197051,199,Profesional
E01844,Analista,34,4557288,226,Profesional
E01845,Analista,24,4495908,223,Tecnólogo
E01846,Analista,28,2831220,175,Tecnólogo
E01847,Analista,26,5195266,174,Profesional
E01848,Analista,35,5102871,186,Profesional
E01849,Analista,30,4611155,202,Tecnólogo
E01850,Analista,38,3550441,228,Profesional
E01851,Analista,25,4501327,224,Tecnólogo
E01852,Analista,33,5534354,202,Profesional
E01853,Analista,30,5223632,192,Profesional
E01854,Analista,27,5174796,224,Profesional
E01855,Analista,33,4532708,176,Tecnólogo
E01856,Analista,37,5151207,228,Profesional
E01857,Analista,24,4138685,182,Tecnólogo
E01858,Analista,29,4026682,211,Tecnólogo
E01859,Analista,34,3300824,226,Tecnólogo
E01860,Analista,30,4016533,227,Tecnólogo
E01861,Analista,33,3614000,205,Tecnólogo
E01862,Analista,34,3698663,207,Tecnólogo
E01863,Analista,28,4223392,175,Tecnólogo
E01864,Analista,28,3487235,198,Tecnólogo
E01865,Analista,24,4747129,215,Profesional
E01866,Analista,30,4421685,199,Tecnólogo
E01867,Analista,33,3557070,171,Tecnólogo
E01868,Analista,32,4528350,192,Profesional
E01869,Analista,35,3896820,219,Tecnólogo
E01870,Analista,25,4717357,224,Profesional
E01871,Analista,35,4395596,194,Profesional
E01872,Analista,27,4437524,173,Tecnólogo
E01873,Analista,39,3967772,181,Profesional
E01874,Analista,31,4097173,175,Tecnólogo
E01875,Analista,35,4116061,212,Tecnólogo
E01876,Analista,28,4304806,223,Profesional
E01877,Analista,37,4673690,220,Profesional
E01878,Analista,35,3665798,190,Tecnólogo
E01879,Analista,23,3815383,190,Tecnólogo
E01880,Analista,29,4924270,209,Profesional
E01881,Analista,38,3801052,206,Tecnólogo
E01882,Analista,31,4370864,218,Tecnólogo
E01883,Analista,25,3250419,213,Tecnólogo
E01884,Analista,39,5472404,186,Profesional
E01885,Analista,39,4675438,218,Tecnólogo
E01886,Analista,33,3867721,173,Tecnólogo
E01887,Analista,27,5366021,192,Profesional
E01888,Analista,23,4066563,204,Profesional
E01889,Analista,28,4028050,205,Profesional
E01890,Analista,38,4860999,187,Profesional
E01891,Analista,39,4780279,178,Profesional
E01892,Analista,33,5002117,179,Profesional
E01893,Analista,29,4603184,203,Profesional
E01894,Analista,37,3746553,178,Tecnólogo
E01895,Analista,24,4075506,189,Profesional
E01896,Analista,36,3652515,176,Tecnólogo
E01897,Analista,34,4930222,203,Profesional
E01898,Analista,30,4685618,193,Profesional
E01899,Analista,37,4065740,194,Tecnólogo
E01900,Analista,38,4470773,178,Profesional
E01901,Analista,28,4548975,227,Tecnólogo
E01902,Analista,26,4482705,167,Profesional
E01903,Analista,36,4007624,219,Profesional
E01904,Analista,25,3397066,196,Tecnólogo
E01905,Analista,26,4774875,188,Profesional
E01906,Analista,36,3985018,210,Tecnólogo
E01907,Analista,29,4328307,182,Profesional
E01908,Analista,34,5017513,171,Profesional
E01909,Analista,29,3844743,220,Tecnólogo
E01910,Analista,31,3705820,221,Tecnólogo
E01911,Analista,26,3778081,190,Tecnólogo
E01912,Analista,39,4454894,182,Tecnólogo
E01913,Analista,37,3448569,207,Tecnólogo
E01914,Analista,37,4740726,171,Profesional
E01915,Analista,35,4275424,163,Profesional
E01916,Analista,31,4245461,174,Profesional
E01917,Analista,39,4504204,208,Profesional
E01918,Analista,24,3144051,201,Tecnólogo
E01919,Analista,36,4089061,211,Tecnólogo
E01920,Analista,30,3944638,210,Tecnólogo
E01921,Analista,38,3989911,206,Tecnólogo
E01922,Analista,33,4744025,172,Tecnólogo
E01923,Analista,23,3808692,228,Tecnólogo
E01924,Analista,39,3902457,220,Tecnólogo
E01925,Analista,35,4322758,220,Tecnólogo
E01926,Analista,28,4573396,229,Profesional
E01927,Analista,31,3892653,186,Tecnólogo
E01928,Analista,33,4254957,160,Profesional
E01929,Analista,39,3474089,187,Tecnólogo
E01930,Analista,31,4448791,219,Tecnólogo
E01931,Analista,30,4339996,186,Profesional
E01932,Analista,24,4071664,169,Tecnólogo
E01933,Analista,29,4561291,200,Profesional
E01934,Analista,31,4547528,215,Profesional
E01935,Analista,30,4285431,214,Profesional
E01936,Analista,27,3825026,192,Tecnólogo
E01937,Analista,26,5121905,180,Profesional
E01938,Analista,24,3745409,166,Profesional
E01939,Analista,34,5250867,218,Profesional
E01940,Analista,26,3812445,226,Profesional
E01941,Analista,30,3752035,227,Tecnólogo
E01942,Analista,32,5143713,172,Tecnólogo
E01943,Analista,39,4429677,191,Tecnólogo
E01944,Analista,28,3792283,198,Tecnólogo
E01945,Analista,36,5419655,202,Profesional
E01946,Analista,24,4241802,214,Profesional
E01947,Analista,26,4393652,217,Profesional
E01948,Analista,24,4245346,182,Tecnólogo
E01949,Analista,33,5093029,181,Profesional
E01950,Analista,30,2760850,192,Tecnólogo
E01951,Analista,37,4677751,177,Profesional
E01952,Analista,37,3891636,163,Profesional
E01953,Analista,36,4621704,173,Profesional
E01954,Analista,32,5202103,197,Profesional
E01955,Analista,35,3979035,178,Tecnólogo
E01956,Analista,28,4652358,218,Profesional
E01957,Analista,36,4930720,213,Profesional
E01958,Analista,24,3737517,201,Tecnólogo
E01959,Analista,31,4307224,223,Tecnólogo
E01960,Analista,24,3544004,218,Tecnólogo
E01961,Analista,29,4822018,226,Profesional
E01962,Analista,39,4136380,201,Tecnólogo
E01963,Analista,34,4223343,170,Tecnólogo
E01964,Analista,25,3873895,176,Tecnólogo
E01965,Analista,31,4739847,190,Profesional
E01966,Analista,27,4620348,219,Profesional
E01967,Analista,23,3901729,164,Tecnólogo
E01968,Analista,36,3886233,219,Profesional
E01969,Analista,38,3934784,226,Tecnólogo
E01970,Analista,31,4639254,217,Profesional
E01971,Analista,35,4138313,166,Tecnólogo
E01972,Analista,36,3519604,191,Tecnólogo
E01973,Analista,27,4835132,162,Profesional
E01974,Analista,32,4947534,217,Profesional
E01975,Analista,31,3814582,219,Tecnólogo
E01976,Analista,34,4502985,209,Profesional
E01977,Analista,35,3391761,195,Tecnólogo
E01978,Analista,23,4628826,202,Profesional
E01979,Analista,35,3324615,225,Tecnólogo
E01980,Analista,26,3411310,180,Tecnólogo
E01981,Analista,29,3521930,221,Tecnólogo
E01982,Analista,27,3984337,222,Profesional
E01983,Analista,34,4135377,219,Profesional
E01984,Analista,35,3738439,179,Tecnólogo
E01985,Analista,37,3688752,220,Tecnólogo
E01986,Analista,34,4378159,212,Profesional
E01987,Analista,33,4144049,164,Tecnólogo
E01988,Analista,30,3768459,174,Tecnólogo
E01989,Analista,32,5016297,223,Profesional
E01990,Analista,37,4072215,192,Tecnólogo
E01991,Analista,36,4153227,198,Tecnólogo
E01992,Analista,28,5067901,178,Profesional
E01993,Analista,32,3744518,201,Tecnólogo
E01994,Analista,39,4851729,228,Profesional
E01995,Analista,25,3855736,210,Tecnólogo
E01996,Analista,38,4964298,185,Profesional
E01997,Analista,26,4263023,169,Profesional
E01998,Analista,29,2919273,221,Profesional
E01999,Analista,34,3891482,217,Tecnólogo
E02000,Analista,24,4568835,199,Profesional
E02001,Analista,32,4835017,173,Profesional
E02002,Analista,36,4570626,161,Tecnólogo
E02003,Analista,36,4503611,191,Profesional
E02004,Analista,23,3450412,208,Tecnólogo
E02005,Analista,39,4180824,221,Tecnólogo
E02006,Analista,28,4247338,171,Tecnólogo
E02007,Analista,28,3434113,222,Profesional
E02008,Analista,25,3675075,219,Tecnólogo
E02009,Analista,27,4389046,223,Profesional
E02010,Analista,30,4197890,209,Tecnólogo
E02011,Analista,23,3676884,206,Profesional
E02012,Asistente Administrativo,29,1916354,212,Técnico
E02013,Asistente Administrativo,31,2160449,192,Técnico
E02014,Asistente Administrativo,32,2498050,180,Tecnólogo
E02015,Asistente Administrativo,41,1842972,196,Técnico
E02016,Asistente Administrativo,42,2650089,212,Tecnólogo
E02017,Asistente Administrativo,24,2215113,205,Técnico
E02018,Asistente Administrativo,32,2453000,163,Tecnólogo
E02019,Asistente Administrativo,31,2655496,162,Tecnólogo
E02020,Asistente Administrativo,39,2336819,176,Tecnólogo
E02021,Asistente Administrativo,28,2598675,194,Tecnólogo
E02022,Asistente Administrativo,30,2498250,195,Técnico
E02023,Asistente Administrativo,23,2046172,196,Técnico
E02024,Asistente Administrativo,27,2464933,168,Técnico
E02025,Asistente Administrativo,35,2131334,228,Técnico
E02026,Asistente Administrativo,34,2466070,166,Técnico
E02027,Asistente Administrativo,36,2125643,180,Tecnólogo
E02028,Asistente Administrativo,24,2610604,185,Tecnólogo
E02029,Asistente Administrativo,44,2809576,161,Tecnólogo
E02030,Asistente Administrativo,42,2192725,187,Tecnólogo
E02031,Asistente Administrativo,33,2326982,212,Tecnólogo
E02032,Asistente Administrativo,31,2222760,187,Técnico
E02033,Asistente Administrativo,35,2320563,229,Técnico
E02034,Asistente Administrativo,38,2540849,200,Tecnólogo
E02035,Asistente Administrativo,26,2230073,226,Técnico
E02036,Asistente Administrativo,24,2428932,211,Tecnólogo
E02037,Asistente Administrativo,24,2262559,198,Tecnólogo
E02038,Asistente Administrativo,24,2301125,189,Técnico
E02039,Asistente Administrativo,25,2041636,191,Tecnólogo
E02040,Asistente Administrativo,34,2183533,219,Técnico
E02041,Asistente Administrativo,43,2397610,218,Tecnólogo
E02042,Asistente Administrativo,41,2390189,182,Técnico
E02043,Asistente Administrativo,43,2505960,160,Tecnólogo
E02044,Asistente Administrativo,24,2301162,163,Técnico
E02045,Asistente Administrativo,32,2212761,211,Técnico
E02046,Asistente Administrativo,25,2588489,196,Técnico
E02047,Asistente Administrativo,27,2058766,207,Técnico
E02048,Asistente Administrativo,32,2109812,170,Tecnólogo
E02049,Asistente Administrativo,27,2030902,205,Tecnólogo
E02050,Asistente Administrativo,40,2936746,189,Tecnólogo
E02051,Asistente Administrativo,41,2806795,211,Tecnólogo
E02052,Asistente Administrativo,33,2192110,225,Técnico
E02053,Asistente Administrativo,35,2342339,162,Tecnólogo
E02054,Asistente Administrativo,41,2491337,178,Tecnólogo
E02055,Asistente Administrativo,39,2284799,212,Tecnólogo
E02056,Asistente Administrativo,25,1805015,227,Tecnólogo
E02057,Asistente Administrativo,31,2347615,183,Tecnólogo
E02058,Asistente Administrativo,24,2513395,195,Tecnólogo
E02059,Asistente Administrativo,35,1891541,217,Técnico
E02060,Asistente Administrativo,25,2008904,216,Técnico
E02061,Asistente Administrativo,40,2436166,219,Tecnólogo
E02062,Asistente Administrativo,38,2039228,197,Técnico
E02063,Asistente Administrativo,36,2425694,190,Tecnólogo
E02064,Asistente Administrativo,26,2287461,182,Tecnólogo
E02065,Asistente Administrativo,28,2133727,227,Tecnólogo
E02066,Asistente Administrativo,28,2263899,216,Técnico
E02067,Asistente Administrativo,43,2482994,217,Técnico
E02068,Asistente Administrativo,26,2752642,160,Técnico
E02069,Asistente Administrativo,42,2570853,194,Tecnólogo
E02070,Asistente Administrativo,30,2391338,224,Tecnólogo
E02071,Asistente Administrativo,38,1896703,200,Técnico
E02072,Asistente Administrativo,30,2477292,181,Tecnólogo
E02073,Asistente Administrativo,30,2396355,191,Tecnólogo
E02074,Asistente Administrativo,34,2292410,225,Tecnólogo
E02075,Asistente Administrativo,28,2349223,211,Técnico
E02076,Asistente Administrativo,26,2342002,170,Técnico
E02077,Asistente Administrativo,35,2497107,174,Tecnólogo
E02078,Asistente Administrativo,25,2339074,208,Técnico
E02079,Asistente Administrativo,42,2081082,228,Técnico
E02080,Asistente Administrativo,23,2197389,189,Técnico
E02081,Asistente Administrativo,42,2177511,166,Técnico
E02082,Asistente Administrativo,29,2078499,195,Tecnólogo
E02083,Asistente Administrativo,34,2097169,162,Técnico
E02084,Asistente Administrativo,28,2257126,225,Tecnólogo
